id,name,activity_type,distance,average_grade,maximum_grade,elevation_high,elevation_low,total_elevation_gain,kom,qom,climb_score,is_flat,custom_climb_category,country,region
6884562,Lučine 1.del,Ride,2601.8,4.7,14.1,610.8,488.2,123.4,4:56,5:52,5.7998,False,3.0,Slovenia,Gorenja vas-Poljane
12378949,Koča Stari Vrh zadnji del,Ride,412.9,19.0,47.2,1051.1,961.3,89.8,1:35,2:46,17.062,False,5.0,Slovenia,Gorenja vas-Poljane
23073077,Vzpon Nace,Ride,6902.0,5.6,21.4,757.0,370.0,387.0,14:13,18:52,21.672,False,5.0,Slovenia,Škofja Loka
14538127,Črni Vrh do table,Ride,3512.2,7.0,11.6,706.0,459.3,246.7,9:14,12:12,17.269,False,5.0,Slovenia,Dobrova-Polhov Gradec
21092689,Breznica makedamski vzpon,Ride,1246.2,6.7,11.6,829.6,745.6,84.0,2:16,5:47,5.628,False,3.0,Slovenia,Škofja Loka
5292470,Sv. Peter Climb,Ride,1969.8,10.8,25.0,404.2,190.8,213.4,7:26,10:11,23.0472,False,5.0,Slovenia,Škofja Loka
26317341,Jasa (ovinek) - Breznica (po tanovi cesti),Ride,523.7,14.8,23.2,702.0,624.4,77.6,1:50,3:27,11.4848,False,4.0,Slovenia,Škofja Loka
2433083,Katarina-vzpon,Ride,3115.5,9.7,17.9,634.4,331.2,0.0,9:43,13:50,0.0,False,1.0,Slovenia,"Medvode, Dobrova-Polhov Gradec"
738133,Katarina - S,Ride,7609.62,4.1,73.7,643.2,329.8,313.4,15:50,20:24,12.8494,False,4.0,Slovenia,Medvode
12706945,Katarina strmina,Ride,1269.8,8.6,26.0,651.1,542.0,116.0,4:23,4:26,9.976,False,4.0,Slovenia,Medvode
7670643,Toško čelo - 3 del,Ride,495.0,9.5,13.8,548.2,501.4,46.8,1:09,2:09,4.446,False,3.0,Slovenia,Ljubljana
21830426,Zbilje ravnina,Ride,653.3,0.5,0.9,341.5,337.6,3.9,32s,43s,0.0195,True,0.0,Slovenia,Medvode
765239,Toško Čelo,Ride,1398.03,10.9,31.0,554.4,402.6,151.8,4:25,6:38,16.5462,False,5.0,Slovenija,Ljubljana
765129,Rašica - test,Ride,1796.06,5.9,12.3,387.0,280.4,106.6,3:32,4:43,6.2894,False,3.0,Slovenija,Ljubljana
8204057,Ob Šmarni climb,Ride,1277.0,2.7,14.3,341.1,306.8,44.8,1:40,2:18,1.2096,False,2.0,Slovenia,"Medvode, Ljubljana"
23823224,Podutik prelaz,Ride,607.9,8.6,36.6,379.4,327.1,52.3,1:18,1:56,4.4978,False,3.0,Slovenia,Ljubljana
14307075,Golf w@nkers,Ride,496.5,4.1,7.6,319.4,299.2,20.2,35s,57s,0.8282,False,2.0,Slovenia,Medvode
5738988,Zavrh - Šmarna gora,Ride,1995.9,14.6,31.6,655.0,364.0,295.0,12:30,15:28,43.07,False,5.0,Slovenia,"Medvode, Ljubljana"
2473302,podutiški šprint,Ride,1099.45,3.1,27.5,387.8,332.5,70.0482,1:53,2:40,2.1714942,False,2.0,Slovenia,Ljubljana
6778907,MOST SAVA - VRH GAMELJN,Ride,971.0,3.4,10.2,327.4,294.2,33.2,1:36,1:50,1.1288,False,2.0,Slovenia,Ljubljana
23671996,Črno rt je imela  ( Črnuče Trails ),Ride,1158.6,-9.2,14.4,450.2,342.7,6.9,1:42,2:28,-0.6348,False,1.0,Slovenia,"Trzin, Ljubljana"
14988320,Mengeška,Ride,960.8,11.0,26.9,415.0,309.4,105.6,2:47,4:08,11.616,False,4.0,Slovenia,Mengeš
22699857,tretina 1ke,Ride,327.9,-12.1,-5.0,432.9,393.3,0.0,12s,25s,0.0,False,1.0,Slovenia,Ljubljana
9454731,Dobeno do Blaža,Ride,2690.8,7.2,25.5,521.3,326.7,0.0,7:16,9:59,0.0,False,1.0,Slovenia,Mengeš
26975221,Agrokombinatski šprint sever,Ride,474.7,-0.3,0.5,260.4,258.4,0.0,27s,28s,0.0,True,0.0,Slovenia,Ljubljana
15904144,Vodice dirka 2017 - prva četrtina,Ride,964.9,-0.3,6.3,345.0,340.0,4.0,59s,1:11,-0.012,True,0.0,Slovenia,Vodice
18132217,Podgrad - Dolsko(most),Ride,4022.6,0.6,3.4,295.0,268.6,32.6,3:57,5:00,0.1956,True,0.0,Slovenia,"Ljubljana, Dol pri Ljubljani"
5463199,Sv. Trojica,Ride,3039.9,6.6,25.0,504.4,303.6,205.6,7:44,10:41,13.5696,False,4.0,Slovenia,Domžale
22139702,Osredke 20%,Ride,533.4,15.5,25.1,543.2,460.3,82.9,2:44,3:45,12.8495,False,4.0,Slovenia,Dol pri Ljubljani
16307363,Imenje climb,Ride,1098.6,5.8,15.4,336.4,271.8,64.6,2:16,3:20,3.7468,False,3.0,Slovenia,"Lukovica, Moravce"
2207862,Limbarska Gora 8 Climb,Ride,3219.28,9.8,36.1,752.2,434.8,330.399,12:01,15:38,32.379102,False,5.0,Slovenia,Moravce
5719758,reka gozd - zavrstnik,Ride,5948.4,-1.2,14.7,351.5,260.7,131.9,6:41,7:13,-1.5828,True,0.0,Slovenia,Šmartno in Litiji
7847032,Vrhpolje - Zg. Javorščica,Ride,2876.2,7.4,28.1,599.9,388.0,255.9,8:09,11:36,18.9366,False,5.0,Slovenia,Moravce
21745913,Kresnice ravnina sprint ,Ride,902.1,-0.2,2.0,256.0,252.4,2.2,59s,1:12,-0.0044,True,0.0,Slovenia,Litija
22252877,EX gravel sektor ,Ride,2189.2,1.2,36.7,267.0,212.2,73.8,3:13,3:47,0.8856,True,0.0,Slovenia,Litija
12873788,Sp. Hotič-Vače/Slivna,Ride,5661.3,6.0,28.0,592.0,252.0,339.0,14:10,16:35,20.34,False,5.0,Slovenia,Litija
21239910,Vidrga - Zasavska Gora odcep,Ride,5483.0,6.6,33.3,767.9,403.9,364.0,15:34,20:01,24.024,False,5.0,Slovenia,Zagorje ob Savi
4786352,Vzpon na Zasavsko Sv. goro - zadnjih 250m,Ride,213.5,20.0,30.4,823.7,780.6,43.1,34s,1:05,8.62,False,4.0,Slovenia,Zagorje ob Savi
1245296,Vače Climb,Ride,1416.77,8.2,22.6,587.4,471.1,121.173,3:39,5:34,9.936186,False,4.0,Slovenia,"Zagorje ob Savi, Litija"
16099395,Sava climb,Ride,304.6,4.5,11.5,272.2,257.8,14.4,28s,44s,0.648,False,2.0,Slovenia,Litija
7465518,Mošenik - Zasavska Gora,Ride,7311.4,7.7,42.9,815.0,252.4,569.0,25:00,32:14,43.813,False,5.0,Slovenia,"Zagorje ob Savi, Litija"
21042278,Prve rajde,Ride,1004.0,6.7,18.2,333.9,266.9,67.0,2:11,,4.489,False,3.0,Slovenia,Šmartno in Litiji
20392696,Lovska,Ride,559.6,-30.4,10.6,726.3,554.3,0.0,1:51,2:37,0.0,False,1.0,Slovenia,Trbovlje
17306240,"Za pičke, dnar pa slavo :)",Ride,563.0,-1.4,0.0,260.0,252.0,0.0,34s,42s,0.0,True,0.0,Slovenia,Zagorje ob Savi
19564773,Jamč trail 2,Ride,490.2,-28.7,-1.6,739.5,598.9,0.0,1:23,2:13,0.0,False,1.0,Slovenia,Trbovlje
19873340,Kal Climb,Ride,4260.0,9.3,30.0,677.9,279.9,398.0,14:31,18:50,37.014,False,5.0,Slovenia,Zagorje ob Savi
25008218,Loke sprint (reversed),Ride,476.0,-3.1,4.3,289.2,273.8,0.0,32s,43s,0.0,False,1.0,Slovenia,Zagorje ob Savi
2362475,trbovlje-kum climb,Ride,9385.86,9.9,59.1,1206.6,255.5,1246.21,33:51,47:42,123.37479,False,5.0,Slovenia,Trbovlje
21245607,Most Zagorje - Most Trbovlje,Ride,4213.2,-0.2,6.3,228.6,212.0,18.8,3:38,5:28,-0.0376,True,0.0,Slovenia,"Zagorje ob Savi, Trbovlje"
7110860,slačnik2,Ride,1783.3,5.6,12.7,362.0,261.6,100.4,4:02,5:03,5.6224,False,3.0,Slovenia,"Zagorje ob Savi, Trbovlje"
20905666,Odcep Kal - Ostenk,Ride,3866.0,6.1,27.3,527.0,293.0,234.0,10:32,13:15,14.274,False,4.0,Slovenia,"Hrastnik, Trbovlje"
15284917,most2most (Hrastnik - Trbovlje),Ride,4499.4,0.1,2.9,386.8,377.0,15.4,4:00,5:07,0.0154,True,0.0,Slovenia,"Hrastnik, Trbovlje"
25769105,Marno - zadnji klanec,Ride,1566.1,6.2,10.8,415.4,318.7,96.7,3:04,4:50,5.9954,False,3.0,Slovenia,Hrastnik
19101216,Papirnica Čimerno HC,Ride,7392.4,7.7,45.1,842.1,262.6,618.0,26:06,43:21,47.586,False,5.0,Slovenia,Radece
21208477,Podhod - Semafor,Ride,2862.0,0.1,5.6,219.0,213.0,10.0,3:25,4:11,0.01,True,0.0,Slovenia,Hrastnik
18591077,Zidani Most - Rimske Toplice,Ride,7749.0,0.1,14.8,238.9,199.1,62.5,10:23,11:58,0.0625,True,0.0,Slovenia,Laško
23760203,Zgornja Rečica - Lovski dom na Govcah climb - MTB,Ride,1796.2,12.3,43.1,550.6,330.0,222.6,11:31,16:24,27.3798,False,5.0,Slovenia,Laško
20214623,MILF Power,Ride,754.0,1.2,9.1,228.0,214.0,14.0,1:09,1:26,0.168,True,0.0,Slovenia,Radece
19837997,KRM Kamnolom,Ride,5454.9,-0.3,7.9,233.3,195.2,41.4,5:55,7:45,-0.1242,True,0.0,Slovenia,Laško
10623512,Lahomno (Max 28%),Ride,937.5,16.7,48.3,403.8,247.6,164.3,5:49,10:24,27.4381,False,5.0,Slovenia,Laško
4006759,Tevče-Vrh nad Laškim,Ride,3514.8,7.1,30.8,540.1,283.5,290.0,9:48,15:10,20.59,False,5.0,Slovenia,Laško
8668528,Laško-bobek,Ride,3854.7,1.0,10.0,265.4,220.8,56.0,5:20,6:53,0.56,True,0.0,Slovenia,Laško
21266503,Guček-Laška vas ,Ride,2755.1,4.5,14.0,468.6,344.0,127.2,6:41,9:14,5.724,False,3.0,Slovenia,Laško
1931939,Šentrupert 46 48 Climb,Ride,2241.75,7.6,28.8,535.9,366.1,204.406,6:12,7:42,15.534856,False,5.0,Slovenia,Laško
15255982,Šentrupert - Osredek Spust,Ride,2886.9,-6.6,5.4,548.6,357.4,3.8,3:01,3:33,-0.2508,False,1.0,Slovenia,Laško
5625608,Jezerce (Spust),Ride,2219.8,-6.7,1.6,506.2,350.9,8.0,1:51,,-0.536,False,1.0,Slovenia,Šentjur pri Celju
18159151,Gracnica,Ride,1510.5,8.6,16.4,580.9,451.1,129.8,4:52,4:55,11.1628,False,4.0,Slovenia,Šentjur pri Celju
6924981,Marijina vas,Ride,1414.5,9.6,22.2,554.2,418.0,140.0,4:48,4:52,13.44,False,4.0,Slovenia,Laško
7265818,Breza-Šentrupert,Ride,2186.3,4.7,23.9,578.6,468.8,141.3,4:51,7:43,6.6411,False,4.0,Slovenia,Laško
8303655,Lončarjev dol - Podvrh,Ride,2639.3,3.8,30.4,331.0,223.1,145.1,5:45,9:02,5.5138,False,3.0,Slovenia,Sevnica
18806555,Loka pri Žusmu vzpon,Ride,1114.0,5.9,10.9,49.2,-17.0,66.2,2:40,3:39,3.9058,False,3.0,Slovenia,Šentjur pri Celju
24032601,Žegar - 1. del,Ride,3440.1,5.0,9.4,513.8,340.6,173.2,7:05,9:22,8.66,False,4.0,Slovenia,Šentjur pri Celju
4191273,Loka pri Žusmu Climb,Ride,2036.5,6.1,15.0,469.8,345.6,126.0,5:09,6:32,7.686,False,4.0,Slovenia,Šentjur pri Celju
4165472,Hrastje,Ride,633.4,8.2,22.3,398.1,345.9,55.9,1:51,2:23,4.5838,False,3.0,Slovenia,Šentjur pri Celju
2257409,Dobrova 38 Climb,Ride,645.664,19.3,48.2,601.5,476.9,128.015,2:11,3:02,24.706895,False,5.0,Slovenia,Krško
4985118,Žegar 1. del (Lesično - Lopaca),Ride,3834.0,4.3,8.2,491.2,326.6,164.8,7:51,10:28,7.0864,False,4.0,Slovenia,"Šentjur pri Celju, Kozje"
24367310,CLIMB - DRENSKO,Ride,1508.0,4.4,9.0,405.2,339.6,65.6,3:03,4:20,2.8864,False,3.0,Slovenia,Kozje
24367343,CLIMB - VIRŠTANJ,Ride,336.3,5.9,9.5,320.8,300.6,20.2,30s,40s,1.1918,False,2.0,Slovenia,"Bistrica ob Sotli, Kozje"
12102624,Veliki Dol - Mali Kamen,Ride,3232.5,1.3,24.4,341.0,298.0,89.7,4:44,7:18,1.1661,True,0.0,Slovenia,Krško
20752833,Kračica Uphill,Ride,1058.7,13.0,43.6,546.2,408.3,137.9,4:49,7:30,17.927,False,5.0,Slovenia,Kozje
7623873,Trebče1,Ride,1248.2,6.7,7.9,226.6,143.1,83.5,2:56,4:27,5.5945,False,3.0,Slovenia,Podcetrtek
21426802,Svete Gore - Bizeljsko downhill,Ride,3206.8,-5.2,-1.9,382.3,214.6,0.0,3:11,3:27,0.0,False,1.0,Slovenia,"Podcetrtek, Brežice"
25701146,Napoleon - Ročica,Ride,2087.2,-0.4,4.5,179.0,165.8,10.6,2:45,2:52,-0.0424,True,0.0,Slovenia,Kobarid
16354444,Pod sv. Lovrencom,Ride,1651.2,-0.1,2.1,197.0,191.9,5.4,2:02,2:12,-0.0054,True,0.0,Slovenia,Kobarid
22609879,TOLMIN-NAPOLEONOV MOST,Ride,14421.2,0.1,15.6,235.3,174.6,176.2,21:03,23:56,0.1762,True,0.0,Slovenia,"Kobarid, Tolmin"
26490043,Volarski klanc,Ride,1358.4,2.8,8.7,237.4,199.2,40.2,2:11,2:52,1.1256,False,2.0,Slovenia,Tolmin
14750587,Selišče sprint 1,Ride,325.6,1.8,4.9,213.4,207.0,6.4,24s,30s,0.1152,False,1.0,Slovenia,Tolmin
20695800,ULTIMI TORNANTI PASSO SOLARIE,Ride,1285.6,9.1,25.2,905.0,788.2,116.8,4:15,5:44,10.6288,False,4.0,Italy,Tolmin
13087472,Tminsk klanc,Ride,234.6,4.2,7.7,201.0,191.2,9.8,17s,19s,0.4116,False,2.0,Slovenia,Tolmin
14750595,Gabrje sprint,Ride,580.0,3.4,7.3,192.5,173.0,19.5,49s,1:08,0.663,False,2.0,Slovenia,Tolmin
11866035,Bača ,Ride,3505.8,0.8,8.7,203.0,170.0,38.0,5:01,6:08,0.304,True,0.0,Slovenia,Tolmin
14659395,Tminska rawan,Ride,503.2,1.1,2.6,152.8,147.0,5.8,7s,30s,0.0638,True,0.0,Slovenia,Tolmin
26528265,Slavc ,Ride,2550.8,-6.4,-1.4,429.0,265.4,0.0,2:57,3:00,0.0,False,1.0,Slovenia,Tolmin
2056945,Koritnica 20 A Climb,Ride,2690.25,6.5,15.8,425.3,249.1,176.91,7:17,9:41,11.49915,False,4.0,Slovenia,Tolmin
5806231,Bukovo Climb,Ride,1229.4,10.6,46.0,646.7,516.1,153.5,3:33,5:53,16.271,False,5.0,Slovenia,Cerkno
4811913,Ponikve Climb,Ride,1524.8,7.9,16.1,637.4,517.6,119.8,5:12,6:41,9.4642,False,4.0,Slovenia,Tolmin
23581361,Hudajužna - Grahovo,Ride,5129.1,-1.6,30.4,399.6,289.6,76.1,6:37,8:10,-1.2176,False,1.0,Slovenia,Tolmin
23599398,Krajčk descent,Ride,890.3,-11.9,5.7,781.9,675.6,2.8,1:39,2:09,-0.3332,False,1.0,Slovenia,Tolmin
26125791,Vzpon do razgleda,Ride,7810.0,6.6,28.2,1108.1,586.1,532.5,34:35,44:25,35.145,False,5.0,Slovenia,Bohinj
2149365,Soriška planina - Bohinj,Ride,11909.1,6.0,11.2,1331.0,613.4,721.034,30:50,42:56,43.26204,False,5.0,Slovenia,"Železniki, Bohinj"
9815861,SPUST SORIŠKA PLANINA,Ride,11406.5,-6.4,3.0,1248.4,522.4,2.4,11:57,12:15,-0.1536,False,1.0,Slovenia,"Železniki, Bohinj"
18020231,Zgornja Sorica,Ride,1710.1,9.5,19.8,1199.0,1036.6,162.4,6:22,5:26,15.428,False,5.0,Slovenia,Železniki
21396624,Petrovo Brdo serpentine,Ride,354.1,5.2,8.7,789.4,771.0,18.4,39s,48s,0.9568,False,2.0,Slovenia,Tolmin
23892219,Orehek Leva,Ride,1254.0,-17.0,0.0,693.9,481.0,0.0,2:46,4:54,0.0,False,1.0,Slovenia,Cerkno
21186475,Bohinjsko Sedlo from Podbrdo,Ride,12566.0,5.9,16.8,1255.4,513.6,783.4,37:55,42:51,46.2206,False,5.0,Slovenia,"Tolmin, Železniki"
12339142,Orehovški zid,Ride,2268.4,11.9,23.9,626.2,356.0,270.2,9:36,13:38,32.1538,False,5.0,Slovenia,Cerkno
20689458,Sorica,Ride,2629.5,8.5,20.0,758.4,534.8,223.6,,10:12,19.006,False,5.0,Slovenia,Železniki
10417799,Zali Log - Torka klanec,Ride,5211.2,11.8,30.5,1145.0,530.6,621.2,23:01,33:13,73.3016,False,5.0,Slovenia,Železniki
9695585,Davča @,Ride,7317.6,5.9,21.8,878.6,445.2,443.2,18:46,26:27,26.1488,False,5.0,Slovenia,Železniki
6967839,Zgornja sorica-Soriska planina,Ride,4570.1,7.7,18.3,1209.8,856.6,353.2,14:07,13:43,27.1964,False,5.0,Slovenia,Železniki
13184243,Zadnji del DAVČA @,Ride,2671.1,8.1,21.0,998.2,778.8,222.0,9:16,13:01,17.982,False,5.0,Slovenia,"Železniki, Cerkno"
20991044,Smučišče Cerkno iz Davče (zadnji del od ovinka),Ride,1325.1,9.9,25.2,991.6,860.0,131.6,,6:50,13.0284,False,4.0,Slovenia,"Železniki, Cerkno"
20742103,Kopačnica - parkirišče počivalo,Ride,6785.0,6.0,35.6,915.0,507.4,439.8,19:26,24:15,26.388,False,5.0,Slovenia,"Gorenja vas-Poljane, Cerkno"
14291259,Dražgoše,Ride,3836.4,8.2,17.2,785.6,470.4,315.2,10:42,15:09,25.8464,False,5.0,Slovenia,Železniki
14350655,Vzpon na Jamnik,Ride,4259.9,7.8,17.9,712.2,380.4,0.0,11:46,15:05,0.0,False,1.0,Slovenia,Kranj
22088084,Do Kališ,Ride,2664.5,9.9,49.7,744.2,480.5,263.7,9:18,13:32,26.1063,False,5.0,,Železniki
26063089,Topole-enduro,Ride,1113.0,-8.5,10.0,653.4,558.4,2.0,2:36,18:14,-0.17,False,1.0,Slovenia,Železniki
25165362,Gentle incline,Ride,456.7,6.7,10.1,823.0,792.4,30.6,55s,1:25,2.0502,False,2.0,Slovenia,Železniki
18196425,ZALI LOG-ŽELEZNIKI,Ride,3714.0,-1.1,29.8,527.0,483.7,0.0,3:38,4:43,0.0,True,0.0,Slovenia,Železniki
4607355,Križna gora (do Boštjana),Ride,2756.9,9.8,26.2,592.0,321.2,278.8,9:23,10:11,27.3224,False,5.0,Slovenia,Škofja Loka
15343161,Strmica,Ride,2779.8,7.1,21.2,672.0,474.8,199.8,7:30,9:18,14.1858,False,4.0,,"Kranj, Škofja Loka"
19168570,Naklo finish (nova cesta-busna),Ride,633.3,0.7,1.6,412.0,407.6,0.0,39s,50s,0.0,True,0.0,Slovenia,Naklo
1804786,Sora - Osolnik,Ride,4691.0,8.7,65.9,753.0,347.0,406.0,14:56,21:16,35.322,False,5.0,Slovenia,Medvode
2190919,Šmarjetna gora po cesti,Ride,1915.34,11.5,44.6,627.5,396.4,274.175,7:34,10:22,31.530125,False,5.0,Slovenia,Kranj
15281293,1.del,Ride,1537.7,5.5,12.6,453.4,368.8,84.6,2:52,3:42,4.653,False,3.0,Slovenia,Škofja Loka
16235479,Jošt zadnji klanec,Ride,308.6,17.4,27.5,851.0,797.2,53.8,1:11,1:20,9.3612,False,4.0,Slovenia,Kranj
20430804,Kransk pole hupser,Ride,342.9,2.0,9.8,409.0,401.0,8.0,24s,29s,0.16,False,1.0,Slovenia,Kranj
10487040,Voklo-Trboje,Ride,2397.2,-0.4,5.7,374.0,364.0,2.0,2:21,3:03,-0.008,True,0.0,Slovenia,Šenčur
25073764,Britof-Brdo,Ride,2026.0,-0.2,9.5,427.0,418.0,9.0,2:02,2:32,-0.018,True,0.0,Slovenia,Kranj
16845027,Ravnina ob železnici,Ride,3357.2,0.3,6.4,388.6,378.8,12.0,3:59,4:37,0.036,True,0.0,Slovenia,"Kranj, Škofja Loka"
10207221,Grad-Ravne,Ride,1955.5,10.2,29.1,628.0,429.0,199.0,5:56,6:18,20.298,False,5.0,Slovenia,Cerklje na Gorenjskem
10303292,Hraše hupserček,Ride,861.1,2.7,10.1,350.0,327.0,23.0,53s,1:07,0.621,False,2.0,Slovenia,Medvode
2507410,Tacen-Smlednik,Ride,4768.79,1.5,12.7,381.7,307.3,117.683,5:54,7:31,1.765245,False,2.0,Slovenia,"Medvode, Ljubljana"
13201044,Nadvoz v Vodice,Ride,508.4,0.6,2.3,339.0,334.0,5.0,27s,36s,0.03,True,0.0,Slovenia,Vodice
24989532,TRISPORT FINISH 2020,Ride,307.2,-0.8,4.1,332.4,328.6,0.0,18s,21s,0.0,True,0.0,Slovenia,Komenda
25377600,Zbilje-Smlednik,Ride,2326.0,0.0,11.8,355.0,340.0,18.0,2:41,2:53,0.0,True,0.0,Slovenia,Medvode
20849833,Stari grad od ciriusa,Ride,1790.1,10.1,36.5,565.6,384.0,181.6,5:56,7:53,18.3416,False,5.0,Slovenia,Kamnik
14296138,Vrhovje climb,Ride,856.1,7.5,33.6,477.8,413.6,66.4,1:56,2:32,4.98,False,3.0,Slovenia,Kamnik
15715850,Sidraž ,Ride,998.2,8.5,44.7,568.1,483.5,84.6,2:57,4:29,7.191,False,4.0,Slovenia,"Cerklje na Gorenjskem, Kamnik"
15495553,Tunjiški klanec,Ride,452.3,7.0,12.2,435.6,403.9,31.7,43s,1:09,2.219,False,2.0,Slovenia,Kamnik
738045,Črnivec,Ride,10630.6,4.4,15.2,899.8,437.0,462.8,20:53,27:08,20.3632,False,5.0,Slovenia,Kamnik
14555458,Krivčevo (ovinek) - Črnivec,Ride,4162.2,5.6,12.3,895.0,662.6,232.4,9:03,,13.0144,False,4.0,Slovenia,Kamnik
15374141,Kamnik-Podgorje,Ride,2629.7,-0.8,5.0,375.1,354.0,2.0,2:23,2:58,-0.016,True,0.0,Slovenia,"Kamnik, Komenda"
16306036,hupser mimo gradu Krumperk,Ride,354.4,5.1,19.9,270.4,251.6,18.8,26s,37s,0.9588,False,2.0,Slovenia,Domžale
13181090,Brdo pri Lukovici-Preserje pri Zlatem Polju,Ride,3186.3,4.7,27.6,545.4,381.7,209.4,7:47,9:17,9.8418,False,4.0,Slovenia,Lukovica
15313346,Final,Ride,1868.3,7.1,19.0,881.4,748.0,133.4,5:03,6:30,9.4714,False,4.0,Slovenia,"Kamnik, Gornji Grad"
12877856,Želodnik-Dob,Ride,1363.6,-0.2,3.6,311.0,308.0,0.0,1:16,1:33,0.0,True,0.0,Slovenia,Domžale
14632217,Potok - Kamnik,Ride,7634.2,-0.8,9.0,441.2,377.0,32.0,8:04,9:56,-0.256,True,0.0,Slovenia,Kamnik
15745026,Kozjak,Ride,865.2,8.6,15.0,665.6,591.6,74.0,1:48,3:18,6.364,False,3.0,,Kamnik
15467841,Blagovica - Lukovica,Ride,8400.2,-0.8,1.5,430.8,365.0,5.2,7:23,7:18,-0.0416,True,0.0,Slovenia,Lukovica
23093535,Hop v Mio na kelnarce,Ride,2951.5,-0.8,1.6,262.0,237.8,5.0,2:40,2:48,-0.04,True,0.0,Slovenia,Lukovica
19030728,Podstran hupser,Ride,357.5,2.7,5.7,300.0,289.8,10.2,32s,,0.2754,False,2.0,Slovenia,Moravce
12374249,Pretrž,Ride,607.6,11.2,22.6,497.8,429.8,68.0,2:06,3:17,7.616,False,4.0,Slovenia,Moravce
21975668,Brezovica pri Zl. Polju - Vrh nad Krašnjo,Ride,1784.5,4.3,24.1,670.0,593.0,83.4,,7:46,3.5862,False,3.0,Slovenia,Lukovica
12592161,Trojane climb,Ride,1264.0,5.8,20.4,592.9,516.6,83.7,2:12,3:09,4.8546,False,3.0,Slovenia,Lukovica
6814576,Trojane iz Zagorja,Ride,2350.6,7.3,41.8,560.3,378.2,216.3,6:20,,15.7899,False,5.0,Slovenia,"Lukovica, Zagorje ob Savi"
14317365,Trojane 2x climb,Ride,3905.3,3.4,31.5,558.8,426.8,150.2,6:30,8:46,5.1068,False,3.0,Slovenia,"Lukovica, Vransko"
19079667,Zajasovnik - Novo krozisce,Ride,3458.4,2.9,13.7,481.0,379.6,105.4,5:29,7:05,3.0566,False,3.0,Slovenia,"Lukovica, Vransko"
21086412,Blagovica - Trojane,Ride,7117.9,2.3,16.0,599.2,412.8,189.8,9:55,14:16,4.3654,False,3.0,Slovenia,Lukovica
26235054,Lipa 3/3 - zadnji strmi del,Ride,1520.6,8.8,13.0,715.6,582.1,133.5,4:47,6:24,11.748,False,4.0,Slovenia,Nazarje
11759100,Lipa climb,Ride,5123.1,7.2,26.5,717.4,347.6,369.8,14:28,18:39,26.6256,False,5.0,Slovenia,"Vransko, Nazarje"
17957930,Izlake - Trojane,Ride,5396.0,4.5,27.3,561.0,318.0,243.0,11:40,14:08,10.935,False,4.0,Slovenia,"Lukovica, Zagorje ob Savi"
24329037,Spust #Sveta planina - Trbowska,Ride,918.5,-15.6,-2.7,955.8,812.1,0.0,1:58,2:30,0.0,False,1.0,Slovenia,Trbovlje
7517990,jesenovo - zaloka,Ride,2212.2,8.7,30.4,562.1,368.8,225.1,7:02,9:11,19.5837,False,5.0,Slovenia,Zagorje ob Savi
15017190,Climb Marija Reka - Podmeja,Ride,8988.5,4.7,46.5,729.0,307.9,456.9,20:06,25:27,21.4743,False,5.0,Slovenia,"Prebold, Trbovlje"
17782887,Podmeja do 1 km pod vrhom,Ride,3854.7,6.7,13.9,692.8,434.4,258.4,9:40,13:29,17.3128,False,5.0,Slovenia,Prebold
24379125,Sprint za pivo,Ride,384.4,1.3,6.6,324.0,318.4,5.6,25s,28s,0.0728,True,0.0,Slovenia,Žalec
21369457,Kamenče sprint-short,Ride,331.4,2.4,6.3,310.2,302.0,8.2,21s,27s,0.1968,False,2.0,Slovenia,Braslovce
13372290,Podvrh 11 climb,Ride,318.8,7.2,19.6,358.3,334.4,23.9,31s,54s,1.7208,False,2.0,Slovenia,Vransko
774038,Vzpon na šmohor,Ride,5761.81,8.2,21.7,713.0,243.4,469.6,17:57,23:28,38.5072,False,5.0,Slovenia,Laško
12498517,šmohor štajg =),Ride,351.4,16.6,30.1,750.5,692.1,58.4,1:19,2:20,9.6944,False,4.0,Slovenia,Žalec
8306601,Zaloška - tekoči trak,Ride,286.2,0.2,5.3,254.8,251.1,3.7,17s,22s,0.0074,True,0.0,Slovenia,Žalec
5527817,Brnica Climb,Ride,2206.3,8.0,28.0,455.6,276.0,182.6,6:34,9:56,14.608,False,4.0,Slovenia,Žalec
25776551,Trim novi zgornji del + Trim III + nezanimiva,Ride,771.2,-11.3,0.0,342.4,255.6,0.0,2:04,8:42,0.0,False,1.0,Slovenia,Prebold
23008831,Petrovce sprint do mosta jle,Ride,545.5,-0.1,10.6,283.6,278.2,5.4,37s,39s,-0.0054,True,0.0,Slovenia,Žalec
7731272,Griže - hupser sprint,Ride,270.9,7.6,15.4,293.9,273.0,20.9,23s,30s,1.5884,False,2.0,Slovenia,Žalec
14308735,Podvin flat,Ride,756.0,0.6,5.1,261.0,256.1,9.3,49s,55s,0.0558,True,0.0,Slovenia,Žalec
25437661,Spust 2,Ride,1977.0,-11.8,26.7,784.6,551.0,3.2,,3:38,-0.3776,False,1.0,Slovenia,"Prebold, Žalec"
18673879,Kompole (bus) - Svetina (bus) ,Ride,4876.2,7.6,23.8,688.1,319.2,0.0,12:16,17:34,0.0,False,1.0,Slovenia,Štore
14991623,Celjska koca II,Ride,6173.1,6.8,47.3,678.1,240.8,528.2,16:22,20:41,35.9176,False,5.0,,Celje
